log_id,timestamp_iso,coder_id,run_id,dictionary_version,tagset_version,export_version,igo,attribute_code_before,indicator_id_before,attribute_code_after,indicator_id_after,evidence_tier,doc_family_inferred,source_title,source_type,source_scope,article_section_page,source_uri,trigger_term,excerpt_<=50w,coder_action,retained_in_longfile,decision_rationale,review_note,trace_key,retrieval_set,attribute_code_final,coder_action_std,tfidf_cosine,retrieval_method
AT-P2-0001276,2025-04-14T00:09:08Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/Library/Publications/2021/UN-Women-Strategic-Plan-2022-2025-brochure-en.pdf,strategic plan,"Executive Board, establishes the organization’s vision, mission, strategic goals, core functions, and targets (https://www.unwomen.org/en/un-women-strategic-plan-2022-2025). This plan, applicable for 2022-2025 (https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/Library/Publications/2021/UN-Women-Strategic-Plan-2022-2025-brochure-en.pdf), aligns with the 2030 Agenda for Sustainable Development and the Beijing Declaration and Platform for Action (https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/CSW/PFA_E_Final_WEB.pdf). Secondly, an integrated results and resources framework (https://www.unwomen.org/sites/default/files/2021-02/irrf_updated%20on%2028%20may.pdf), devised by UN-Women and approved",Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Strategic/operational evidence: strategy instrument evidence captured (Section s); classified to 'data/knowledge services' family for STR.,2453b1c74ba1b11674e8bbc50b6e2b6dfa689d08,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001277,2025-04-14T05:06:16Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/CSW/PFA_E_Final_WEB.pdf,strategic plan,"for 2022-2025 (https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/Library/Publications/2021/UN-Women-Strategic-Plan-2022-2025-brochure-en.pdf), aligns with the 2030 Agenda for Sustainable Development and the Beijing Declaration and Platform for Action (https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/CSW/PFA_E_Final_WEB.pdf). Secondly, an integrated results and resources framework (https://www.unwomen.org/sites/default/files/2021-02/irrf_updated%20on%2028%20may.pdf), devised by UN-Women and approved by the Executive Board, details the specific results that UN Women aims to achieve and their respective",Accept,Yes,Accepted as best available evidence within tiered source hierarchy.,Strategic/operational evidence: operational instrument referenced (Section s); coded as STR (data/knowledge services) for comparable scoring.,8398080fbae698659218b17f788f6b8d08bd2d23,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001278,2025-04-14T10:03:24Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://www.unwomen.org/sites/default/files/2021-02/irrf_updated%20on%2028%20may.pdf,strategic plan,"for Sustainable Development and the Beijing Declaration and Platform for Action (https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/CSW/PFA_E_Final_WEB.pdf). Secondly, an integrated results and resources framework (https://www.unwomen.org/sites/default/files/2021-02/irrf_updated%20on%2028%20may.pdf), devised by UN-Women and approved by the Executive Board, details the specific results that UN Women aims to achieve and their respective set of indicators and resources. The current framework",Accept,Yes,Checked for construct fit; retained with source pointer.,"Strategic/operational evidence: strategy/implementation language captured (Section s); retained under STR, tagged 'data/knowledge services'.",f58956ea72a3b822112b439c9382581c8c4ee80b,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001279,2025-04-14T14:40:48Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Project Services (UNOPS),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Definition/Identification,Foundational legal instrument,"agreements, grouped by theme (https://www",Agreement,—,—,—,strategic plan,"Strategies: instrument portfolio and governance tools used to pursue objectives (e.g., standards, MRV, compliance, capacity building).",Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,e6e2d5eaa69f1a0299ef0becb3e0c87a3f177daa,attributes,STR,ACCEPT,0.18580855413389127,regex + TF-IDF cosine (ranking)
AT-P2-0001280,2025-04-14T14:41:48Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Project Services (UNOPS),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Explanation/Elaboration,Foundational legal instrument,"agreements, grouped by theme (https://www",Agreement,—,—,—,strategic plan,"The United Nations Office for Project Services (UNOPS) executes its objectives via several strategies: Firstly, a four-year Strategic Plan, revised as needed, establishes the organization's vision, mission, strategic goals, core functions, and targets (https://www.unops.org/about/governance/strategic-plan). This plan, applicable for 2022-2025 (https://digitallibrary.un.org/record/3932593/files/DP_OPS_2021_5-EN.pdf?ln=en), aligns with the Sustainable Development Goals (https://sustainabledevelopment.un.org/content/documents/21252030%20Agenda%20for%20Sustainable%20Development%20web.pdf). It underscores UNOPS",Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,7731d0a9b5769e7c60829c8f1b4d3871535b4fdf,attributes,STR,ACCEPT,0.011537337354631303,regex + TF-IDF cosine (ranking)
AT-P2-0001281,2025-04-14T14:42:48Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,United Nations Office for Project Services (UNOPS),DO,—,STR,IND_STR_INSTRUMENTS,Substantiation/References,Foundational legal instrument,"agreements, grouped by theme (https://www",Agreement,—,Not specified (see narrative/citations in cell text),https://www.unops.org/about/governance/strategic-plan).,strategic plan,"The United Nations Office for Project Services (UNOPS) executes its objectives via several strategies: Firstly, a four-year Strategic Plan, revised as needed, establishes the organization's vision, mission, strategic goals, core functions, and targets (https://www.unops.org/about/governance/strategic-plan). This plan, applicable for 2022-2025 (https://digitallibrary.un.org/record/3932593/files/DP_OPS_2021_5-EN.pdf?ln=en), aligns with the Sustainable Development Goals (https://sustainabledevelopment.un.org/content/documents/21252030%20Agenda%20for%20Sustainable%20Development%20web.pdf). It underscores UNOPS",Re-tag,Yes,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,Re-tagged from DO candidate set: excerpt describes governance tools/work programme/instrument mix; retained under STR.,54b6d2e923bb6fbff04a134cd7dba21643b4dc43,attributes,STR,RETAG,0.011537337354631303,regex + TF-IDF cosine (ranking)
AT-P2-0001282,2025-04-14T15:00:32Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://www.unwomen.org/en/news/in-focus/women-and-the-sdgs,strategic plan,"empowerment of all women and girls, a key aspect of the implementation of the 2030 Agenda for Sustainable Development (https://www.unwomen.org/en/news/in-focus/women-and-the-sdgs). Thirdly, a biennial Integrated Budget and work plan, devised by the entity and ratified by the Executive Board, detail activities, outputs, indicators, and resources corresponding to each strategic objective. The",Accept,Yes,Checked for construct fit; retained with source pointer.,"Strategic/operational evidence: strategy/implementation language captured (Section s); retained under STR, tagged 'mixed strategy references'.",f35f1b139ab2784a133791a73f69ddde81cd6ec0,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001283,2025-04-14T19:57:40Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),DO,—,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://www.unwomen.org/sites/default/files/2023-05/Integrated%20Budget%202024-2025%20final.pdf,strategic plan,"the Executive Board, detail activities, outputs, indicators, and resources corresponding to each strategic objective. The current Budget for 2024-2025 (https://www.unwomen.org/sites/default/files/2023-05/Integrated%20Budget%202024-2025%20final.pdf) is tailored to the needs and priorities of the countries and regions where UN-Women operates, as outlined in the integrated results and resources framework. It also maintains the Women Count",Re-tag,Yes,Machine-surfaced excerpt required re-assignment after contextual reading; coding placed under the attribute that matches the indicator definition (Table XX) and matrix narrative.,Re-tagged from DO candidate set: excerpt describes governance tools/work programme/instrument mix; retained under STR.,7159bc168d4dadcb351484c1a00abe266ed8a5a8,attributes,STR,RETAG,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001284,2025-04-15T00:54:49Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://data.unwomen.org/women-count,strategic plan,"where UN-Women operates, as outlined in the integrated results and resources framework. It also maintains the Women Count programme (https://data.unwomen.org/women-count), a global initiative to improve the production, accessibility and use of gender data for evidence-based advocacy and policy-making. Finally, various partnerships, platforms, and initiatives provide an operational framework for implementing",Accept,Yes,Checked for construct fit; retained with source pointer.,Strategic/operational evidence: strategy instrument evidence captured (Section s); classified to 'data/knowledge services' family for STR.,925e78780bc8817fa9e488420744608506b85ae9,attributes,STR,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001285,2025-04-15T05:51:57Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),STR,IND_STR_INSTRUMENTS,STR,IND_STR_INSTRUMENTS,Substantiation/References,Strategic/operational material,Un Women Strategic Plan 2022 2025,Strategic/operational document,—,Section s,https://www.unwomen.org/en/partnerships/businesses-and-foundations/why-un-women,strategic plan,"UN-Women executes its objectives via several strategies. Firstly, a four-year Strategic Plan, revised annually by the Executive Board, establishes the organization’s vision, mission, strategic goals, core functions, and targets (https://www.unwomen.org/en/un-women-strategic-plan-2022-2025). This plan, applicable for 2022-2025 (https://www.unwomen.org/sites/default/files/Headquarters/Attachments/Sections/Library/Publications/2021/UN-Women-Strategic-Plan-2022-2025-brochure-en.pdf), aligns with the 2030 Agenda for Sustainable Development and the Beijing Declaration and Platform",Accept,Yes,Checked for construct fit; retained with source pointer.,Strategic/operational evidence: strategy instrument evidence captured (Section s); classified to 'data/knowledge services' family for STR.,0d626e81185c93ef5b3494cf86f19c13b735c6d9,attributes,STR,ACCEPT,0.01092341407007819,regex + TF-IDF cosine (ranking)
AT-P2-0001286,2025-04-15T10:11:36Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),YE,IND_YE_DATE,YE,IND_YE_DATE,Definition/Identification,Other/unclear,Official title not parsed,Unspecified (see source_title/source_uri),—,—,—,established,Year of establishment specified in the constitutive instrument (treaty/charter/statute/resolution).,Accept,Yes,Attribute definition stored at node to standardise interpretation and prevent construct drift across IGOs.,Definition note recorded in the codebook to anchor retrieval and coding to the theory-informed construct (see Table XX).,fc12d5804fdf69e070f6381b1caff97d8a1a741c,attributes,YE,ACCEPT,0.18650937291160458,regex + TF-IDF cosine (ranking)
AT-P2-0001287,2025-04-15T10:12:36Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),YE,IND_YE_DATE,YE,IND_YE_DATE,Explanation/Elaboration,Other/unclear,Official title not parsed,Unspecified (see source_title/source_uri),—,—,—,established,2010.0,Accept,Yes,Narrative explanation recorded to express how the attribute manifests in the IGO using standardised wording tied to the cited substantiation excerpts.,Explanation/Elaboration text corresponds to the final matrix cell narrative; substantiation lines are recorded in linked excerpt rows under the same IGO × attribute.,02402200d20e9de918c6fe90dd1d52f11a0872ee,attributes,YE,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
AT-P2-0001288,2025-04-15T10:13:36Z,IA,2024-11_partII_igo_coding_v1,dict_v1.2,attr_v1.0,audit_partII_v2,UN Entity for Gender Equality and the Empowerment of Women (UN-Women),YE,IND_YE_DATE,YE,IND_YE_DATE,Substantiation/References,Other/unclear,Official title not parsed,Unspecified (see source_title/source_uri),—,Not specified (see narrative/citations in cell text),—,established,2010.0,Accept,Yes,Meets indicator definition; provenance captured for reconstruction.,Founding instrument evidence: creation date recorded (Not specified (see narrative/citations in cell text)); retained as YE substantiation.,65cefbf5ded8d569c033d59afb2d1fb68f834111,attributes,YE,ACCEPT,0.0,regex + TF-IDF cosine (ranking)
