parent_theme_id,parent_theme_label,candidate_term,candidate_term_norm,candidate_score,pilot_docfreq,stem_score,name_noise_flag,candidate_source
TH023,Ethical Governance,international civil society,international civil society,5.289553208637457,2,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,regard financial,regard financial,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,cbd strategic plan,cbd strategic plan,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,government private,government private,5.289553208637457,0,1,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,managing complex,managing complex,5.289553208637457,2,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,today propel,today propel,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,consensual views,consensual views,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,participation means,participation means,5.289553208637457,0,1,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,management support,management support,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,nations millennium development,nations millennium development,5.289553208637457,2,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,increased role,increased role,5.289553208637457,2,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,significant reduction rate,significant reduction rate,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,conceptual linkage,conceptual linkage,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,impacts sectors,impacts sectors,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,recognized process,recognized process,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,increase transparency,increase transparency,5.289553208637457,1,1,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,management approach,management approach,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,cbd strategic,cbd strategic,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,acting common differentiated,acting common differentiated,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,impartially,impartially,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,principles effective,principles effective,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,chair preparatory,chair preparatory,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,learning local level,learning local level,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,systems effectively,systems effectively,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,principle national sovereignty,principle national sovereignty,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,required states,required states,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,principle national,principle national,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,activities effective,activities effective,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,silo mentality,silo mentality,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,knowledge global,knowledge global,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,hendrickson,hendrickson,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,rules game,rules game,5.289553208637457,0,1,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,deliberative process,deliberative process,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,silo,silo,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,states adhere,states adhere,5.289553208637457,0,0,False,pilot_logodds_distinctive_ngram
TH023,Ethical Governance,requisite diversity,requisite diversity,5.289553208637457,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,space time,space time,6.46072217407471,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,compartments,compartments,6.46072217407471,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,growing number public,growing number public,5.949894415025731,0,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,structure use,structure use,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,difficult predict stabilize,difficult predict stabilize,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,policy today,policy today,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,studied terms,studied terms,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,challenges current,challenges current,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,world live,world live,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,created operational,created operational,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,global publicpolicy,global publicpolicy,5.949077549443939,2,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,lack awareness,lack awareness,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,issue packages,issue packages,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,nondecomposable problems effective,nondecomposable problems effective,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,daunting complexity,daunting complexity,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,politics time,politics time,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,organizations force,organizations force,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,created operational gap,created operational gap,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,difficult predict,difficult predict,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,economic relations intertwined,economic relations intertwined,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,growing reliance,growing reliance,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,financial crisis,financial crisis,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,revolution information technology,revolution information technology,5.949077549443939,0,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,revolution information,revolution information,5.949077549443939,0,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,make informed,make informed,5.949077549443939,1,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,make informed decisions,make informed decisions,5.949077549443939,1,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,problems effective,problems effective,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,relations intertwined,relations intertwined,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,nations forum,nations forum,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,react quickly,react quickly,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,catalysts,catalysts,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,arms trade,arms trade,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,reaching decisions,reaching decisions,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,change transformed,change transformed,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,change transformed way,change transformed way,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,growing recognition,growing recognition,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,public goods provided,public goods provided,5.949077549443939,1,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,processes far,processes far,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,driven political,driven political,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,actors numerous,actors numerous,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,nations forum forests,nations forum forests,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,actors various sectors,actors various sectors,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,challenge public,challenge public,5.949077549443939,0,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,governance core,governance core,5.949077549443939,0,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,consultation processes,consultation processes,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,countries future,countries future,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,organization able,organization able,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,area size,area size,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,transformed way information,transformed way information,5.949077549443939,0,1,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,transformed way,transformed way,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,damaged,damaged,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,capacities state,capacities state,5.949077549443939,0,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,earth climate,earth climate,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,effective solutions,effective solutions,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,substantive issue,substantive issue,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,development programme united,development programme united,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,functional domain,functional domain,5.949077549443939,1,0,False,pilot_logodds_distinctive_ngram
TH024,Intergenerational Equity,drastically,drastically,5.949077549443939,2,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,water utilities,water utilities,6.521407406999681,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,operator,operator,6.269930059200656,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,utilities,utilities,5.934107502024844,2,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,trisectoral coalitions,trisectoral coalitions,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,regulation private,regulation private,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,introduction private,introduction private,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,regulation private sector,regulation private sector,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,climate regime,climate regime,5.933294929599771,1,1,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,governments igos,governments igos,5.933294929599771,1,1,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,regulation water,regulation water,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,actors sensitive issue,actors sensitive issue,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,regulation water utilities,regulation water utilities,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,sensitive issue area,sensitive issue area,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,private interactions,private interactions,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,governance legitimacy,governance legitimacy,5.933294929599771,0,2,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,actors sensitive,actors sensitive,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,reconciliation,reconciliation,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,attention international community,attention international community,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,diverse actors sensitive,diverse actors sensitive,5.933294929599771,0,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,diverse actors,diverse actors,5.933294929599771,1,0,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,legitimacy democratic institutions,legitimacy democratic institutions,5.933294929599771,0,2,False,pilot_logodds_distinctive_ngram
TH025,Public Trust,governance legitimacy democratic,governance legitimacy democratic,5.933294929599771,0,2,False,pilot_logodds_distinctive_ngram
